Date,Today_Open,Min_Date,Min_Close,Max_Date,Max_Close
25-May-2009,2200.0,24-Oct-2008,1019.5,28-May-2008,2522.5
26-May-2009,2180.1,24-Oct-2008,1019.5,28-May-2008,2522.5
27-May-2009,2172.0,24-Oct-2008,1019.5,28-May-2008,2522.5
28-May-2009,2180.0,24-Oct-2008,1019.5,28-May-2008,2522.5
29-May-2009,2244.8,24-Oct-2008,1019.5,29-May-2008,2462.7
01-Jun-2009,2330.0,24-Oct-2008,1019.5,03-Jun-2008,2406.65
02-Jun-2009,2300.1,24-Oct-2008,1019.5,03-Jun-2008,2406.65
03-Jun-2009,2261.3,24-Oct-2008,1019.5,03-Jun-2008,2406.65
04-Jun-2009,2224.8,24-Oct-2008,1019.5,18-May-2009,2367.55
05-Jun-2009,2275.0,24-Oct-2008,1019.5,18-May-2009,2367.55
08-Jun-2009,2207.0,24-Oct-2008,1019.5,18-May-2009,2367.55
09-Jun-2009,2188.0,24-Oct-2008,1019.5,18-May-2009,2367.55
10-Jun-2009,2291.0,24-Oct-2008,1019.5,18-May-2009,2367.55
11-Jun-2009,2320.0,24-Oct-2008,1019.5,18-May-2009,2367.55
12-Jun-2009,2310.0,24-Oct-2008,1019.5,18-May-2009,2367.55
15-Jun-2009,2359.7,24-Oct-2008,1019.5,18-May-2009,2367.55
16-Jun-2009,2150.0,24-Oct-2008,1019.5,18-May-2009,2367.55
17-Jun-2009,2125.8,24-Oct-2008,1019.5,18-May-2009,2367.55
18-Jun-2009,2058.0,24-Oct-2008,1019.5,18-May-2009,2367.55
19-Jun-2009,2045.0,24-Oct-2008,1019.5,18-May-2009,2367.55
22-Jun-2009,2047.7,24-Oct-2008,1019.5,18-May-2009,2367.55
23-Jun-2009,1900.0,24-Oct-2008,1019.5,18-May-2009,2367.55
24-Jun-2009,2025.0,24-Oct-2008,1019.5,18-May-2009,2367.55
25-Jun-2009,2001.2,24-Oct-2008,1019.5,18-May-2009,2367.55
26-Jun-2009,1966.15,24-Oct-2008,1019.5,18-May-2009,2367.55
29-Jun-2009,2026.0,24-Oct-2008,1019.5,18-May-2009,2367.55
30-Jun-2009,2100.0,24-Oct-2008,1019.5,18-May-2009,2367.55
01-Jul-2009,2029.9,24-Oct-2008,1019.5,18-May-2009,2367.55
02-Jul-2009,2183.0,24-Oct-2008,1019.5,18-May-2009,2367.55
03-Jul-2009,2000.0,24-Oct-2008,1019.5,18-May-2009,2367.55
06-Jul-2009,2048.0,24-Oct-2008,1019.5,18-May-2009,2367.55
07-Jul-2009,1901.0,24-Oct-2008,1019.5,18-May-2009,2367.55
08-Jul-2009,1855.45,24-Oct-2008,1019.5,18-May-2009,2367.55
09-Jul-2009,1835.0,24-Oct-2008,1019.5,18-May-2009,2367.55
10-Jul-2009,1853.0,24-Oct-2008,1019.5,18-May-2009,2367.55
13-Jul-2009,1749.7,24-Oct-2008,1019.5,18-May-2009,2367.55
14-Jul-2009,1774.0,24-Oct-2008,1019.5,18-May-2009,2367.55
15-Jul-2009,1850.0,24-Oct-2008,1019.5,18-May-2009,2367.55
16-Jul-2009,1901.0,24-Oct-2008,1019.5,18-May-2009,2367.55
17-Jul-2009,1945.1,24-Oct-2008,1019.5,18-May-2009,2367.55
20-Jul-2009,1960.0,24-Oct-2008,1019.5,18-May-2009,2367.55
21-Jul-2009,2088.7,24-Oct-2008,1019.5,18-May-2009,2367.55
22-Jul-2009,2025.0,24-Oct-2008,1019.5,18-May-2009,2367.55
23-Jul-2009,1990.0,24-Oct-2008,1019.5,18-May-2009,2367.55
24-Jul-2009,2050.0,24-Oct-2008,1019.5,18-May-2009,2367.55
27-Jul-2009,1950.0,24-Oct-2008,1019.5,18-May-2009,2367.55
28-Jul-2009,1947.0,24-Oct-2008,1019.5,18-May-2009,2367.55
29-Jul-2009,1900.0,24-Oct-2008,1019.5,18-May-2009,2367.55
30-Jul-2009,1920.0,24-Oct-2008,1019.5,18-May-2009,2367.55
31-Jul-2009,1915.0,24-Oct-2008,1019.5,18-May-2009,2367.55
03-Aug-2009,1968.9,24-Oct-2008,1019.5,18-May-2009,2367.55
04-Aug-2009,2033.0,24-Oct-2008,1019.5,18-May-2009,2367.55
05-Aug-2009,2035.0,24-Oct-2008,1019.5,18-May-2009,2367.55
06-Aug-2009,2043.65,24-Oct-2008,1019.5,18-May-2009,2367.55
07-Aug-2009,2036.5,24-Oct-2008,1019.5,18-May-2009,2367.55
10-Aug-2009,2030.45,24-Oct-2008,1019.5,18-May-2009,2367.55
11-Aug-2009,1993.0,24-Oct-2008,1019.5,18-May-2009,2367.55
12-Aug-2009,1974.95,24-Oct-2008,1019.5,18-May-2009,2367.55
13-Aug-2009,2025.0,24-Oct-2008,1019.5,18-May-2009,2367.55
14-Aug-2009,2027.0,24-Oct-2008,1019.5,18-May-2009,2367.55
17-Aug-2009,2009.0,24-Oct-2008,1019.5,18-May-2009,2367.55
18-Aug-2009,1923.7,24-Oct-2008,1019.5,18-May-2009,2367.55
19-Aug-2009,1940.0,24-Oct-2008,1019.5,18-May-2009,2367.55
20-Aug-2009,1900.0,24-Oct-2008,1019.5,18-May-2009,2367.55
21-Aug-2009,1888.0,24-Oct-2008,1019.5,18-May-2009,2367.55
24-Aug-2009,1960.0,24-Oct-2008,1019.5,18-May-2009,2367.55
25-Aug-2009,1965.2,24-Oct-2008,1019.5,18-May-2009,2367.55
26-Aug-2009,2026.05,24-Oct-2008,1019.5,18-May-2009,2367.55
27-Aug-2009,2034.0,24-Oct-2008,1019.5,18-May-2009,2367.55
28-Aug-2009,2050.0,24-Oct-2008,1019.5,18-May-2009,2367.55
31-Aug-2009,2064.0,24-Oct-2008,1019.5,18-May-2009,2367.55
01-Sep-2009,2024.8,24-Oct-2008,1019.5,18-May-2009,2367.55
02-Sep-2009,1969.0,24-Oct-2008,1019.5,18-May-2009,2367.55
03-Sep-2009,1980.0,24-Oct-2008,1019.5,18-May-2009,2367.55
04-Sep-2009,1938.0,24-Oct-2008,1019.5,18-May-2009,2367.55
07-Sep-2009,1985.0,24-Oct-2008,1019.5,18-May-2009,2367.55
08-Sep-2009,2015.0,24-Oct-2008,1019.5,18-May-2009,2367.55
09-Sep-2009,2075.0,24-Oct-2008,1019.5,18-May-2009,2367.55
10-Sep-2009,2190.05,24-Oct-2008,1019.5,18-May-2009,2367.55
11-Sep-2009,2165.0,24-Oct-2008,1019.5,18-May-2009,2367.55
14-Sep-2009,2135.0,24-Oct-2008,1019.5,18-May-2009,2367.55
15-Sep-2009,2142.0,24-Oct-2008,1019.5,18-May-2009,2367.55
16-Sep-2009,2196.0,24-Oct-2008,1019.5,18-May-2009,2367.55
17-Sep-2009,2185.0,24-Oct-2008,1019.5,18-May-2009,2367.55
18-Sep-2009,2080.0,24-Oct-2008,1019.5,18-May-2009,2367.55
22-Sep-2009,2128.7,24-Oct-2008,1019.5,18-May-2009,2367.55
23-Sep-2009,2097.0,24-Oct-2008,1019.5,18-May-2009,2367.55
24-Sep-2009,2090.0,24-Oct-2008,1019.5,18-May-2009,2367.55
25-Sep-2009,2084.4,24-Oct-2008,1019.5,18-May-2009,2367.55
29-Sep-2009,2145.5,24-Oct-2008,1019.5,18-May-2009,2367.55
30-Sep-2009,2184.0,24-Oct-2008,1019.5,18-May-2009,2367.55
01-Oct-2009,2199.9,24-Oct-2008,1019.5,18-May-2009,2367.55
05-Oct-2009,2159.9,24-Oct-2008,1019.5,18-May-2009,2367.55
06-Oct-2009,2159.95,24-Oct-2008,1019.5,18-May-2009,2367.55
07-Oct-2009,2149.5,24-Oct-2008,1019.5,18-May-2009,2367.55
08-Oct-2009,2200.0,24-Oct-2008,1019.5,18-May-2009,2367.55
09-Oct-2009,2128.65,24-Oct-2008,1019.5,18-May-2009,2367.55
12-Oct-2009,2120.0,24-Oct-2008,1019.5,18-May-2009,2367.55
14-Oct-2009,2175.0,24-Oct-2008,1019.5,18-May-2009,2367.55
15-Oct-2009,2199.0,24-Oct-2008,1019.5,18-May-2009,2367.55
16-Oct-2009,2170.0,24-Oct-2008,1019.5,18-May-2009,2367.55
17-Oct-2009,2285.3,24-Oct-2008,1019.5,18-May-2009,2367.55
20-Oct-2009,2245.0,24-Oct-2008,1019.5,18-May-2009,2367.55
21-Oct-2009,2179.0,24-Oct-2008,1019.5,18-May-2009,2367.55
22-Oct-2009,2182.0,24-Oct-2008,1019.5,18-May-2009,2367.55
23-Oct-2009,2146.2,24-Oct-2008,1019.5,18-May-2009,2367.55
26-Oct-2009,2050.0,20-Nov-2008,1056.05,18-May-2009,2367.55
27-Oct-2009,2002.0,20-Nov-2008,1056.05,18-May-2009,2367.55
28-Oct-2009,1985.05,20-Nov-2008,1056.05,18-May-2009,2367.55
29-Oct-2009,2001.0,20-Nov-2008,1056.05,18-May-2009,2367.55
30-Oct-2009,2001.05,20-Nov-2008,1056.05,18-May-2009,2367.55
03-Nov-2009,1920.05,20-Nov-2008,1056.05,18-May-2009,2367.55
04-Nov-2009,1850.0,20-Nov-2008,1056.05,18-May-2009,2367.55
05-Nov-2009,1909.15,20-Nov-2008,1056.05,18-May-2009,2367.55
06-Nov-2009,1930.0,20-Nov-2008,1056.05,18-May-2009,2367.55
09-Nov-2009,1975.0,20-Nov-2008,1056.05,18-May-2009,2367.55
10-Nov-2009,2040.0,20-Nov-2008,1056.05,18-May-2009,2367.55
11-Nov-2009,2068.0,20-Nov-2008,1056.05,18-May-2009,2367.55
12-Nov-2009,2125.0,20-Nov-2008,1056.05,18-May-2009,2367.55
13-Nov-2009,2090.0,20-Nov-2008,1056.05,18-May-2009,2367.55
16-Nov-2009,2149.0,20-Nov-2008,1056.05,18-May-2009,2367.55
17-Nov-2009,2160.0,20-Nov-2008,1056.05,18-May-2009,2367.55
18-Nov-2009,2162.0,20-Nov-2008,1056.05,18-May-2009,2367.55
19-Nov-2009,2098.75,20-Nov-2008,1056.05,18-May-2009,2367.55
20-Nov-2009,2080.0,20-Nov-2008,1056.05,18-May-2009,2367.55
23-Nov-2009,2160.0,03-Dec-2008,1069.1,18-May-2009,2367.55
24-Nov-2009,2192.0,03-Dec-2008,1069.1,18-May-2009,2367.55
25-Nov-2009,2185.75,03-Dec-2008,1069.1,18-May-2009,2367.55
26-Nov-2009,1111.0,03-Dec-2008,1069.1,18-May-2009,2367.55
27-Nov-2009,1050.0,26-Nov-2009,1063.75,18-May-2009,2367.55
30-Nov-2009,1062.5,27-Nov-2009,1045.95,18-May-2009,2367.55
01-Dec-2009,1075.0,27-Nov-2009,1045.95,18-May-2009,2367.55
02-Dec-2009,1105.25,27-Nov-2009,1045.95,18-May-2009,2367.55
03-Dec-2009,1104.9,27-Nov-2009,1045.95,18-May-2009,2367.55
04-Dec-2009,1091.0,27-Nov-2009,1045.95,18-May-2009,2367.55
07-Dec-2009,1088.0,27-Nov-2009,1045.95,18-May-2009,2367.55
08-Dec-2009,1060.0,27-Nov-2009,1045.95,18-May-2009,2367.55
09-Dec-2009,1070.0,27-Nov-2009,1045.95,18-May-2009,2367.55
10-Dec-2009,1073.7,27-Nov-2009,1045.95,18-May-2009,2367.55
11-Dec-2009,1080.0,27-Nov-2009,1045.95,18-May-2009,2367.55
14-Dec-2009,1068.0,27-Nov-2009,1045.95,18-May-2009,2367.55
15-Dec-2009,1068.0,27-Nov-2009,1045.95,18-May-2009,2367.55
16-Dec-2009,1049.9,27-Nov-2009,1045.95,18-May-2009,2367.55
17-Dec-2009,1054.8,27-Nov-2009,1045.95,18-May-2009,2367.55
18-Dec-2009,1035.0,17-Dec-2009,1034.95,18-May-2009,2367.55
21-Dec-2009,1001.0,18-Dec-2009,1007.65,18-May-2009,2367.55
22-Dec-2009,1018.2,18-Dec-2009,1007.65,18-May-2009,2367.55
23-Dec-2009,1025.0,18-Dec-2009,1007.65,18-May-2009,2367.55
24-Dec-2009,1075.0,18-Dec-2009,1007.65,18-May-2009,2367.55
29-Dec-2009,1079.0,18-Dec-2009,1007.65,18-May-2009,2367.55
30-Dec-2009,1079.8,18-Dec-2009,1007.65,18-May-2009,2367.55
31-Dec-2009,1084.0,18-Dec-2009,1007.65,18-May-2009,2367.55
04-Jan-2010,1091.1,18-Dec-2009,1007.65,18-May-2009,2367.55
05-Jan-2010,1149.9,18-Dec-2009,1007.65,18-May-2009,2367.55
06-Jan-2010,1079.9,18-Dec-2009,1007.65,18-May-2009,2367.55
07-Jan-2010,1088.0,18-Dec-2009,1007.65,18-May-2009,2367.55
08-Jan-2010,1108.0,18-Dec-2009,1007.65,18-May-2009,2367.55
11-Jan-2010,1134.7,18-Dec-2009,1007.65,18-May-2009,2367.55
12-Jan-2010,1095.0,18-Dec-2009,1007.65,18-May-2009,2367.55
13-Jan-2010,1088.0,18-Dec-2009,1007.65,18-May-2009,2367.55
14-Jan-2010,1086.0,18-Dec-2009,1007.65,18-May-2009,2367.55
15-Jan-2010,1125.8,18-Dec-2009,1007.65,18-May-2009,2367.55
18-Jan-2010,1107.0,18-Dec-2009,1007.65,18-May-2009,2367.55
19-Jan-2010,1100.0,18-Dec-2009,1007.65,18-May-2009,2367.55
20-Jan-2010,1095.0,18-Dec-2009,1007.65,18-May-2009,2367.55
21-Jan-2010,1075.0,18-Dec-2009,1007.65,18-May-2009,2367.55
22-Jan-2010,1041.0,18-Dec-2009,1007.65,18-May-2009,2367.55
25-Jan-2010,1049.65,18-Dec-2009,1007.65,18-May-2009,2367.55
27-Jan-2010,1034.0,18-Dec-2009,1007.65,18-May-2009,2367.55
28-Jan-2010,1040.0,18-Dec-2009,1007.65,18-May-2009,2367.55
29-Jan-2010,1032.9,18-Dec-2009,1007.65,18-May-2009,2367.55
01-Feb-2010,1037.5,18-Dec-2009,1007.65,18-May-2009,2367.55
02-Feb-2010,1052.0,18-Dec-2009,1007.65,18-May-2009,2367.55
03-Feb-2010,1031.1,18-Dec-2009,1007.65,18-May-2009,2367.55
04-Feb-2010,1038.0,18-Dec-2009,1007.65,18-May-2009,2367.55
05-Feb-2010,975.0,18-Dec-2009,1007.65,18-May-2009,2367.55
06-Feb-2010,990.0,05-Feb-2010,981.7,18-May-2009,2367.55
08-Feb-2010,985.0,05-Feb-2010,981.7,18-May-2009,2367.55
09-Feb-2010,993.75,05-Feb-2010,981.7,18-May-2009,2367.55
10-Feb-2010,999.9,05-Feb-2010,981.7,18-May-2009,2367.55
11-Feb-2010,989.25,05-Feb-2010,981.7,18-May-2009,2367.55
15-Feb-2010,1027.0,05-Feb-2010,981.7,18-May-2009,2367.55
16-Feb-2010,1010.1,05-Feb-2010,981.7,18-May-2009,2367.55
17-Feb-2010,1025.0,05-Feb-2010,981.7,18-May-2009,2367.55
18-Feb-2010,1030.0,05-Feb-2010,981.7,18-May-2009,2367.55
19-Feb-2010,995.0,05-Feb-2010,981.7,18-May-2009,2367.55
22-Feb-2010,995.3,05-Feb-2010,981.7,18-May-2009,2367.55
23-Feb-2010,974.0,22-Feb-2010,977.95,18-May-2009,2367.55
24-Feb-2010,970.0,23-Feb-2010,975.35,18-May-2009,2367.55
25-Feb-2010,980.1,23-Feb-2010,975.35,18-May-2009,2367.55
26-Feb-2010,969.0,25-Feb-2010,963.1,18-May-2009,2367.55
02-Mar-2010,985.0,25-Feb-2010,963.1,18-May-2009,2367.55
03-Mar-2010,988.0,25-Feb-2010,963.1,18-May-2009,2367.55
04-Mar-2010,1040.0,25-Feb-2010,963.1,18-May-2009,2367.55
05-Mar-2010,1022.0,25-Feb-2010,963.1,18-May-2009,2367.55
08-Mar-2010,1021.2,25-Feb-2010,963.1,18-May-2009,2367.55
09-Mar-2010,1006.5,25-Feb-2010,963.1,18-May-2009,2367.55
10-Mar-2010,995.0,25-Feb-2010,963.1,18-May-2009,2367.55
11-Mar-2010,1010.0,25-Feb-2010,963.1,18-May-2009,2367.55
12-Mar-2010,1015.0,25-Feb-2010,963.1,18-May-2009,2367.55
15-Mar-2010,1022.0,25-Feb-2010,963.1,18-May-2009,2367.55
16-Mar-2010,1032.0,25-Feb-2010,963.1,18-May-2009,2367.55
17-Mar-2010,1074.8,25-Feb-2010,963.1,18-May-2009,2367.55
18-Mar-2010,1074.0,25-Feb-2010,963.1,18-May-2009,2367.55
19-Mar-2010,1078.8,25-Feb-2010,963.1,18-May-2009,2367.55
22-Mar-2010,1062.0,25-Feb-2010,963.1,18-May-2009,2367.55
23-Mar-2010,1077.95,25-Feb-2010,963.1,18-May-2009,2367.55
25-Mar-2010,1096.0,25-Feb-2010,963.1,18-May-2009,2367.55
26-Mar-2010,1097.0,25-Feb-2010,963.1,18-May-2009,2367.55
29-Mar-2010,1103.7,25-Feb-2010,963.1,18-May-2009,2367.55
30-Mar-2010,1096.0,25-Feb-2010,963.1,18-May-2009,2367.55
31-Mar-2010,1092.9,25-Feb-2010,963.1,18-May-2009,2367.55
01-Apr-2010,1078.0,25-Feb-2010,963.1,18-May-2009,2367.55
05-Apr-2010,1096.5,25-Feb-2010,963.1,18-May-2009,2367.55
06-Apr-2010,1128.0,25-Feb-2010,963.1,18-May-2009,2367.55
07-Apr-2010,1125.0,25-Feb-2010,963.1,18-May-2009,2367.55
08-Apr-2010,1133.0,25-Feb-2010,963.1,18-May-2009,2367.55
09-Apr-2010,1108.2,25-Feb-2010,963.1,18-May-2009,2367.55
12-Apr-2010,1145.0,25-Feb-2010,963.1,18-May-2009,2367.55
13-Apr-2010,1128.0,25-Feb-2010,963.1,18-May-2009,2367.55
15-Apr-2010,1125.0,25-Feb-2010,963.1,18-May-2009,2367.55
16-Apr-2010,1086.1,25-Feb-2010,963.1,18-May-2009,2367.55
19-Apr-2010,1079.8,25-Feb-2010,963.1,18-May-2009,2367.55
20-Apr-2010,1069.85,25-Feb-2010,963.1,18-May-2009,2367.55
21-Apr-2010,1070.0,25-Feb-2010,963.1,18-May-2009,2367.55
22-Apr-2010,1050.5,25-Feb-2010,963.1,18-May-2009,2367.55
23-Apr-2010,1080.0,25-Feb-2010,963.1,18-May-2009,2367.55
26-Apr-2010,1080.0,25-Feb-2010,963.1,18-May-2009,2367.55
27-Apr-2010,1063.0,25-Feb-2010,963.1,18-May-2009,2367.55
28-Apr-2010,1053.95,25-Feb-2010,963.1,18-May-2009,2367.55
29-Apr-2010,1024.0,25-Feb-2010,963.1,18-May-2009,2367.55
30-Apr-2010,1040.0,25-Feb-2010,963.1,18-May-2009,2367.55
03-May-2010,1026.0,25-Feb-2010,963.1,18-May-2009,2367.55
04-May-2010,1024.2,25-Feb-2010,963.1,18-May-2009,2367.55
05-May-2010,1010.0,25-Feb-2010,963.1,18-May-2009,2367.55
06-May-2010,1019.8,25-Feb-2010,963.1,18-May-2009,2367.55
07-May-2010,976.0,25-Feb-2010,963.1,18-May-2009,2367.55
10-May-2010,1051.0,25-Feb-2010,963.1,18-May-2009,2367.55
11-May-2010,1089.0,25-Feb-2010,963.1,18-May-2009,2367.55
12-May-2010,1076.05,25-Feb-2010,963.1,18-May-2009,2367.55
13-May-2010,1062.0,25-Feb-2010,963.1,18-May-2009,2367.55
14-May-2010,1067.7,25-Feb-2010,963.1,18-May-2009,2367.55
17-May-2010,1034.7,25-Feb-2010,963.1,18-May-2009,2367.55
18-May-2010,1020.0,25-Feb-2010,963.1,18-May-2009,2367.55
19-May-2010,1017.0,25-Feb-2010,963.1,12-Jun-2009,2362.1
20-May-2010,1001.0,25-Feb-2010,963.1,12-Jun-2009,2362.1
21-May-2010,989.9,25-Feb-2010,963.1,12-Jun-2009,2362.1
24-May-2010,1018.0,25-Feb-2010,963.1,12-Jun-2009,2362.1
25-May-2010,1025.0,25-Feb-2010,963.1,12-Jun-2009,2362.1
26-May-2010,994.9,25-Feb-2010,963.1,12-Jun-2009,2362.1
27-May-2010,1011.0,25-Feb-2010,963.1,12-Jun-2009,2362.1
28-May-2010,1029.95,25-Feb-2010,963.1,12-Jun-2009,2362.1
31-May-2010,1030.15,25-Feb-2010,963.1,12-Jun-2009,2362.1
01-Jun-2010,1043.3,25-Feb-2010,963.1,12-Jun-2009,2362.1
02-Jun-2010,1015.0,25-Feb-2010,963.1,12-Jun-2009,2362.1
03-Jun-2010,1019.9,25-Feb-2010,963.1,12-Jun-2009,2362.1
04-Jun-2010,1031.0,25-Feb-2010,963.1,12-Jun-2009,2362.1
07-Jun-2010,1015.0,25-Feb-2010,963.1,12-Jun-2009,2362.1
08-Jun-2010,1009.7,25-Feb-2010,963.1,12-Jun-2009,2362.1
09-Jun-2010,1000.2,25-Feb-2010,963.1,12-Jun-2009,2362.1
10-Jun-2010,1010.0,25-Feb-2010,963.1,12-Jun-2009,2362.1
11-Jun-2010,1025.0,25-Feb-2010,963.1,12-Jun-2009,2362.1
14-Jun-2010,1054.9,25-Feb-2010,963.1,17-Oct-2009,2225.2
15-Jun-2010,1065.2,25-Feb-2010,963.1,17-Oct-2009,2225.2
16-Jun-2010,1070.0,25-Feb-2010,963.1,17-Oct-2009,2225.2
17-Jun-2010,1063.3,25-Feb-2010,963.1,17-Oct-2009,2225.2
18-Jun-2010,1080.2,25-Feb-2010,963.1,17-Oct-2009,2225.2
21-Jun-2010,1061.0,25-Feb-2010,963.1,17-Oct-2009,2225.2
22-Jun-2010,1063.0,25-Feb-2010,963.1,17-Oct-2009,2225.2
23-Jun-2010,1059.7,25-Feb-2010,963.1,17-Oct-2009,2225.2
24-Jun-2010,1059.0,25-Feb-2010,963.1,17-Oct-2009,2225.2
25-Jun-2010,1050.0,25-Feb-2010,963.1,17-Oct-2009,2225.2
28-Jun-2010,1074.0,25-Feb-2010,963.1,17-Oct-2009,2225.2
29-Jun-2010,1091.0,25-Feb-2010,963.1,17-Oct-2009,2225.2
30-Jun-2010,1060.0,25-Feb-2010,963.1,17-Oct-2009,2225.2
01-Jul-2010,1084.0,25-Feb-2010,963.1,17-Oct-2009,2225.2
02-Jul-2010,1076.0,25-Feb-2010,963.1,17-Oct-2009,2225.2
05-Jul-2010,1070.0,25-Feb-2010,963.1,17-Oct-2009,2225.2
06-Jul-2010,1065.5,25-Feb-2010,963.1,17-Oct-2009,2225.2
07-Jul-2010,1074.0,25-Feb-2010,963.1,17-Oct-2009,2225.2
08-Jul-2010,1060.0,25-Feb-2010,963.1,17-Oct-2009,2225.2
09-Jul-2010,1063.95,25-Feb-2010,963.1,17-Oct-2009,2225.2
12-Jul-2010,1060.0,25-Feb-2010,963.1,17-Oct-2009,2225.2
13-Jul-2010,1057.25,25-Feb-2010,963.1,17-Oct-2009,2225.2
14-Jul-2010,1080.0,25-Feb-2010,963.1,17-Oct-2009,2225.2
15-Jul-2010,1071.95,25-Feb-2010,963.1,17-Oct-2009,2225.2
16-Jul-2010,1071.05,25-Feb-2010,963.1,17-Oct-2009,2225.2
19-Jul-2010,1058.1,25-Feb-2010,963.1,17-Oct-2009,2225.2
20-Jul-2010,1057.0,25-Feb-2010,963.1,17-Oct-2009,2225.2
21-Jul-2010,1058.9,25-Feb-2010,963.1,17-Oct-2009,2225.2
22-Jul-2010,1058.4,25-Feb-2010,963.1,17-Oct-2009,2225.2
23-Jul-2010,1063.95,25-Feb-2010,963.1,17-Oct-2009,2225.2
26-Jul-2010,1063.5,25-Feb-2010,963.1,17-Oct-2009,2225.2
27-Jul-2010,1058.85,25-Feb-2010,963.1,17-Oct-2009,2225.2
28-Jul-2010,1063.0,25-Feb-2010,963.1,17-Oct-2009,2225.2
29-Jul-2010,1028.5,25-Feb-2010,963.1,17-Oct-2009,2225.2
30-Jul-2010,1014.95,25-Feb-2010,963.1,17-Oct-2009,2225.2
02-Aug-2010,1016.0,25-Feb-2010,963.1,17-Oct-2009,2225.2
03-Aug-2010,1019.15,25-Feb-2010,963.1,17-Oct-2009,2225.2
04-Aug-2010,1028.0,25-Feb-2010,963.1,17-Oct-2009,2225.2
05-Aug-2010,1019.95,25-Feb-2010,963.1,17-Oct-2009,2225.2
06-Aug-2010,1008.9,25-Feb-2010,963.1,17-Oct-2009,2225.2
09-Aug-2010,1000.0,25-Feb-2010,963.1,17-Oct-2009,2225.2
10-Aug-2010,991.0,25-Feb-2010,963.1,17-Oct-2009,2225.2
11-Aug-2010,989.8,25-Feb-2010,963.1,17-Oct-2009,2225.2
12-Aug-2010,980.0,25-Feb-2010,963.1,17-Oct-2009,2225.2
13-Aug-2010,970.5,25-Feb-2010,963.1,17-Oct-2009,2225.2
16-Aug-2010,980.0,25-Feb-2010,963.1,17-Oct-2009,2225.2
17-Aug-2010,980.0,25-Feb-2010,963.1,17-Oct-2009,2225.2
18-Aug-2010,973.0,25-Feb-2010,963.1,17-Oct-2009,2225.2
19-Aug-2010,963.7,25-Feb-2010,963.1,17-Oct-2009,2225.2
20-Aug-2010,977.2,25-Feb-2010,963.1,17-Oct-2009,2225.2
23-Aug-2010,992.05,25-Feb-2010,963.1,17-Oct-2009,2225.2
24-Aug-2010,976.9,25-Feb-2010,963.1,17-Oct-2009,2225.2
25-Aug-2010,970.0,25-Feb-2010,963.1,17-Oct-2009,2225.2
26-Aug-2010,970.0,25-Feb-2010,963.1,17-Oct-2009,2225.2
27-Aug-2010,958.9,26-Aug-2010,956.45,17-Oct-2009,2225.2
30-Aug-2010,952.1,27-Aug-2010,949.6,17-Oct-2009,2225.2
31-Aug-2010,944.65,30-Aug-2010,947.95,17-Oct-2009,2225.2
01-Sep-2010,925.05,31-Aug-2010,919.2,17-Oct-2009,2225.2
02-Sep-2010,945.0,31-Aug-2010,919.2,17-Oct-2009,2225.2
03-Sep-2010,940.0,31-Aug-2010,919.2,17-Oct-2009,2225.2
06-Sep-2010,930.95,31-Aug-2010,919.2,17-Oct-2009,2225.2
07-Sep-2010,955.0,31-Aug-2010,919.2,17-Oct-2009,2225.2
08-Sep-2010,955.1,31-Aug-2010,919.2,17-Oct-2009,2225.2
09-Sep-2010,962.95,31-Aug-2010,919.2,17-Oct-2009,2225.2
13-Sep-2010,972.0,31-Aug-2010,919.2,17-Oct-2009,2225.2
14-Sep-2010,995.5,31-Aug-2010,919.2,17-Oct-2009,2225.2
15-Sep-2010,989.0,31-Aug-2010,919.2,17-Oct-2009,2225.2
16-Sep-2010,1012.1,31-Aug-2010,919.2,17-Oct-2009,2225.2
17-Sep-2010,1005.0,31-Aug-2010,919.2,17-Oct-2009,2225.2
20-Sep-2010,1029.0,31-Aug-2010,919.2,17-Oct-2009,2225.2
21-Sep-2010,1042.0,31-Aug-2010,919.2,17-Oct-2009,2225.2
22-Sep-2010,1034.0,31-Aug-2010,919.2,17-Oct-2009,2225.2
23-Sep-2010,1020.05,31-Aug-2010,919.2,17-Oct-2009,2225.2
24-Sep-2010,1000.0,31-Aug-2010,919.2,17-Oct-2009,2225.2
27-Sep-2010,1008.0,31-Aug-2010,919.2,17-Oct-2009,2225.2
28-Sep-2010,1008.3,31-Aug-2010,919.2,17-Oct-2009,2225.2
29-Sep-2010,1000.0,31-Aug-2010,919.2,17-Oct-2009,2225.2
30-Sep-2010,1002.0,31-Aug-2010,919.2,17-Oct-2009,2225.2
01-Oct-2010,992.0,31-Aug-2010,919.2,17-Oct-2009,2225.2
04-Oct-2010,1014.95,31-Aug-2010,919.2,17-Oct-2009,2225.2
05-Oct-2010,1016.0,31-Aug-2010,919.2,17-Oct-2009,2225.2
06-Oct-2010,1030.0,31-Aug-2010,919.2,17-Oct-2009,2225.2
07-Oct-2010,1044.95,31-Aug-2010,919.2,17-Oct-2009,2225.2
08-Oct-2010,1046.7,31-Aug-2010,919.2,17-Oct-2009,2225.2
11-Oct-2010,1056.0,31-Aug-2010,919.2,17-Oct-2009,2225.2
12-Oct-2010,1068.0,31-Aug-2010,919.2,17-Oct-2009,2225.2
13-Oct-2010,1056.1,31-Aug-2010,919.2,17-Oct-2009,2225.2
14-Oct-2010,1075.0,31-Aug-2010,919.2,17-Oct-2009,2225.2
