Date,MinMax_Feature
01-Jan-2015,0.2636641221374043
02-Jan-2015,0.2691603053435114
05-Jan-2015,0.2596946564885495
06-Jan-2015,0.21389312977099223
07-Jan-2015,0.11343511450381673
08-Jan-2015,0.18366412213740452
09-Jan-2015,0.1479389312977097
12-Jan-2015,0.18488549618320596
13-Jan-2015,0.16198473282442735
14-Jan-2015,0.13145038167938916
15-Jan-2015,0.12229007633587773
16-Jan-2015,0.18335877862595407
19-Jan-2015,0.21450381679389313
20-Jan-2015,0.24900763358778613
21-Jan-2015,0.32076335877862583
22-Jan-2015,0.3212213740458013
23-Jan-2015,0.27496183206106856
27-Jan-2015,0.2838167938931296
28-Jan-2015,0.26305343511450374
29-Jan-2015,0.3271755725190839
30-Jan-2015,0.3970992366412212
02-Feb-2015,0.35450381679389287
03-Feb-2015,0.34580152671755726
04-Feb-2015,0.42488549618320604
05-Feb-2015,0.41541984732824416
06-Feb-2015,0.37908396946564876
09-Feb-2015,0.30916030534351147
10-Feb-2015,0.2993893129770991
11-Feb-2015,0.2627480916030533
12-Feb-2015,0.32992366412213725
13-Feb-2015,0.34824427480916015
16-Feb-2015,0.36259541984732824
18-Feb-2015,0.3054961832061067
19-Feb-2015,0.3267175572519084
20-Feb-2015,0.2909923664122136
23-Feb-2015,0.21374045801526717
24-Feb-2015,0.1658015267175571
25-Feb-2015,0.14916030534351118
26-Feb-2015,0.1409160305343511
27-Feb-2015,0.1453435114503814
28-Feb-2015,0.1919083969465646
02-Mar-2015,0.20243789538651447
03-Mar-2015,0.20243789538651447
04-Mar-2015,0.30894055234826023
05-Mar-2015,0.2668122952098611
09-Mar-2015,0.17145299145299137
10-Mar-2015,0.11623931623931624
11-Mar-2015,0.08888888888888889
12-Mar-2015,0.07880341880341865
13-Mar-2015,0.11641025641025625
16-Mar-2015,0.056581196581196425
17-Mar-2015,0.053333333333333025
18-Mar-2015,0.07538461538461523
19-Mar-2015,0.13880341880341848
20-Mar-2015,0.07846153846153822
23-Mar-2015,0.07367521367521351
24-Mar-2015,0.024444444444444366
25-Mar-2015,0.04803418803418788
26-Mar-2015,0.02102564102564095
27-Mar-2015,0.015428475599530509
30-Mar-2015,0.015518606492478155
31-Mar-2015,0.022892327123460687
01-Apr-2015,0.04467950742027147
06-Apr-2015,0.07972844963688032
07-Apr-2015,0.04831070413640654
08-Apr-2015,0.0718345437322387
09-Apr-2015,0.17287653931165137
10-Apr-2015,0.2658667508683298
13-Apr-2015,0.30328386485633074
15-Apr-2015,0.34812125039469527
16-Apr-2015,0.3591727186611935
17-Apr-2015,0.39248500157878097
20-Apr-2015,0.3995895168929584
21-Apr-2015,0.25071045153141763
22-Apr-2015,0.2246605620461003
23-Apr-2015,0.2308178086517209
24-Apr-2015,0.2091885064730028
27-Apr-2015,0.21881907167666545
28-Apr-2015,0.20192611304073266
29-Apr-2015,0.16182507104515312
30-Apr-2015,0.12393432270287337
04-May-2015,0.17508683296495117
05-May-2015,0.26191979791600895
06-May-2015,0.2502368171771392
07-May-2015,0.2028733817492895
08-May-2015,0.19024313230186293
11-May-2015,0.2592358699084307
12-May-2015,0.2657088727502367
13-May-2015,0.19766340385222614
14-May-2015,0.23760656772971261
15-May-2015,0.2246605620461003
18-May-2015,0.20255762551310377
19-May-2015,0.25418377012946003
20-May-2015,0.2830754657404483
21-May-2015,0.3173350173665929
22-May-2015,0.27233975371013575
25-May-2015,0.28614940686117335
26-May-2015,0.2701186277653093
27-May-2015,0.24126322539275402
28-May-2015,0.24078230201987816
29-May-2015,0.2217056748957998
01-Jun-2015,0.22202629047771716
02-Jun-2015,0.30458480282141703
03-Jun-2015,0.2829432510420006
04-Jun-2015,0.2996152613016993
05-Jun-2015,0.3178903494709841
08-Jun-2015,0.30795126643154835
09-Jun-2015,0.2334081436357805
10-Jun-2015,0.24467566249390346
11-Jun-2015,0.3269263772095419
12-Jun-2015,0.2408256880733944
15-Jun-2015,0.30128893662728246
16-Jun-2015,0.31596849266022203
17-Jun-2015,0.3376297887576082
18-Jun-2015,0.4757812499999998
19-Jun-2015,0.6894821356884788
22-Jun-2015,0.7474909674829391
23-Jun-2015,0.7302288237655562
24-Jun-2015,0.7396627860297073
25-Jun-2015,0.7336108220603538
26-Jun-2015,0.8213200173686497
29-Jun-2015,0.7692140686061659
30-Jun-2015,0.7778983933999132
01-Jul-2015,0.8260963960052108
02-Jul-2015,0.8608336951801999
03-Jul-2015,0.8640903169778551
06-Jul-2015,0.80481980026053
07-Jul-2015,0.8695180199739472
08-Jul-2015,0.8037342596613116
09-Jul-2015,0.8043855840208426
10-Jul-2015,0.7831089882761618
13-Jul-2015,0.8295701259227095
14-Jul-2015,0.8603994789405125
15-Jul-2015,0.8206686930091187
16-Jul-2015,0.8738601823708209
17-Jul-2015,0.9313938341293966
20-Jul-2015,0.9424663482414242
21-Jul-2015,0.9433347807207991
22-Jul-2015,0.8434650455927053
23-Jul-2015,1.0
24-Jul-2015,0.989985395368245
27-Jul-2015,0.893594825787607
28-Jul-2015,0.8243271437513034
29-Jul-2015,0.829334446067181
30-Jul-2015,0.790110577926142
31-Jul-2015,0.7896933027331522
03-Aug-2015,0.7938660546630499
04-Aug-2015,0.8038806592948046
05-Aug-2015,0.7406634675568534
06-Aug-2015,0.7521385353640723
07-Aug-2015,0.7020655122052991
10-Aug-2015,0.7250156478197368
11-Aug-2015,0.668683496766117
12-Aug-2015,0.6378051324848736
13-Aug-2015,0.5685374504485706
14-Aug-2015,0.5403713749217607
17-Aug-2015,0.6478197371166282
18-Aug-2015,0.6060922178176505
19-Aug-2015,0.5560191946588773
20-Aug-2015,0.6225745879407468
21-Aug-2015,0.4141456290423533
24-Aug-2015,0.2889630711454203
25-Aug-2015,0.12559983308992284
26-Aug-2015,0.15460045900271205
27-Aug-2015,0.23388274567076958
28-Aug-2015,0.26809931149593147
31-Aug-2015,0.2591278948466514
01-Sep-2015,0.1800542457750885
02-Sep-2015,0.1637805132484873
03-Sep-2015,0.1806801585645731
04-Sep-2015,0.16252868766951817
07-Sep-2015,0.11475067807218857
08-Sep-2015,0.10536198622991859
09-Sep-2015,0.20968078447736274
10-Sep-2015,0.20968078447736274
11-Sep-2015,0.2555810557062382
14-Sep-2015,0.21281034842478608
15-Sep-2015,0.2138535364072605
16-Sep-2015,0.255998330899228
18-Sep-2015,0.28249530565407893
21-Sep-2015,0.2889630711454203
22-Sep-2015,0.2889630711454203
23-Sep-2015,0.13457124973920295
24-Sep-2015,0.15543500938869179
28-Sep-2015,0.12121844356352991
29-Sep-2015,0.080325474650532
30-Sep-2015,0.16795326517838507
01-Oct-2015,0.263717921969539
05-Oct-2015,0.21719173795117852
06-Oct-2015,0.3542666388483202
07-Oct-2015,0.35030252451491767
08-Oct-2015,0.43459211349885224
09-Oct-2015,0.3475902357604837
12-Oct-2015,0.3223450865846024
13-Oct-2015,0.31003546839140383
14-Oct-2015,0.3548925516378048
15-Oct-2015,0.4045482996035886
16-Oct-2015,0.39119549342791554
19-Oct-2015,0.543500938869184
20-Oct-2015,0.6436469851867304
21-Oct-2015,0.6040058418527017
23-Oct-2015,0.6392655956603379
26-Oct-2015,0.6307114542040473
27-Oct-2015,0.5343208846234088
28-Oct-2015,0.5263926559566031
29-Oct-2015,0.5226371792196952
30-Oct-2015,0.5480909659920716
02-Nov-2015,0.5768829543083661
03-Nov-2015,0.6363446693094094
04-Nov-2015,0.6561652409764237
05-Nov-2015,0.5768829543083661
06-Nov-2015,0.5370331733778426
09-Nov-2015,0.5122052993949507
10-Nov-2015,0.6102649697475483
11-Nov-2015,0.4854996870436052
13-Nov-2015,0.4352180262883368
16-Nov-2015,0.48090965992071755
17-Nov-2015,0.5311913206759854
18-Nov-2015,0.48758606300855406
19-Nov-2015,0.4512831212184433
20-Nov-2015,0.5142916753598996
23-Nov-2015,0.581055706238264
24-Nov-2015,0.5935739620279572
26-Nov-2015,0.668683496766117
27-Nov-2015,0.7437930315042768
30-Nov-2015,0.6999791362403502
01-Dec-2015,0.6394742332568326
02-Dec-2015,0.6488629250991026
03-Dec-2015,0.6849572292927182
04-Dec-2015,0.6741080742749839
07-Dec-2015,0.6455247235551846
08-Dec-2015,0.5764656791153763
09-Dec-2015,0.5234717296056749
10-Dec-2015,0.46630502816607533
11-Dec-2015,0.588358022115585
14-Dec-2015,0.5710411016065093
15-Dec-2015,0.6102649697475483
16-Dec-2015,0.6891299812226159
17-Dec-2015,0.7064469017316916
18-Dec-2015,0.8055497600667635
21-Dec-2015,0.7392030043813892
22-Dec-2015,0.7596494888378881
23-Dec-2015,0.7554767369079903
24-Dec-2015,0.8059670352597534
28-Dec-2015,0.792196953891091
29-Dec-2015,0.8330899228040889
30-Dec-2015,0.8522845816816187
31-Dec-2015,0.8038806592948046
