Date,MinMax_Feature
01-Jan-2009,0.10016580734549255
02-Jan-2009,0.10911486133508985
05-Jan-2009,0.12696754264428647
06-Jan-2009,0.1546778113430395
07-Jan-2009,0.15876621164285554
09-Jan-2009,0.0865378063461058
12-Jan-2009,0.054602857337542894
13-Jan-2009,0.03416085583846278
14-Jan-2009,0.033363621537242795
15-Jan-2009,0.05896391292818742
16-Jan-2009,0.06651323942237171
19-Jan-2009,0.12285483242984212
20-Jan-2009,0.11818263499955074
21-Jan-2009,0.08415945371230046
22-Jan-2009,0.07810955703974369
23-Jan-2009,0.10692144119320736
27-Jan-2009,0.09973344514660518
28-Jan-2009,0.13687142472071642
29-Jan-2009,0.15903441253107312
30-Jan-2009,0.1308814280152146
02-Feb-2009,0.16202941088382403
03-Feb-2009,0.16202941088382403
04-Feb-2009,0.17700440264757855
05-Feb-2009,0.1853903980352811
06-Feb-2009,0.16801940758932585
09-Feb-2009,0.2009643894695858
10-Feb-2009,0.221270478301237
11-Feb-2009,0.20695438617508763
12-Feb-2009,0.21516068166162514
13-Feb-2009,0.20815238551618798
16-Feb-2009,0.21860492976728868
17-Feb-2009,0.1687082572104586
18-Feb-2009,0.14825241846116985
19-Feb-2009,0.16202941088382403
20-Feb-2009,0.14169337206864535
24-Feb-2009,0.12908442900356407
25-Feb-2009,0.1470544191200695
26-Feb-2009,0.14286142142621824
27-Feb-2009,0.16167001108149398
02-Mar-2009,0.12531073107909796
03-Mar-2009,0.12608943065081316
04-Mar-2009,0.08137410524424207
05-Mar-2009,0.11291143789870917
06-Mar-2009,0.06618946359579503
09-Mar-2009,0.08475845338285065
12-Mar-2009,0.09673844679385428
13-Mar-2009,0.1260295306837582
16-Mar-2009,0.15858516277816048
17-Mar-2009,0.18598939770583128
18-Mar-2009,0.17706430261463352
19-Mar-2009,0.19078139507023273
20-Mar-2009,0.19138039474078292
23-Mar-2009,0.20036538979903562
24-Mar-2009,0.25789930815538054
25-Mar-2009,0.257869358171853
26-Mar-2009,0.3175896253257061
27-Mar-2009,0.3201653239090719
30-Mar-2009,0.30045823474797084
31-Mar-2009,0.30878433016861845
01-Apr-2009,0.30159633412201625
02-Apr-2009,0.35370930545988205
06-Apr-2009,0.40761927580939833
