Date,MinMax_Feature
01-Jan-2008,0.9732028289218465
02-Jan-2008,0.9523141654978962
03-Jan-2008,0.9505237086329862
04-Jan-2008,0.9815582942914266
07-Jan-2008,0.9895019179188419
08-Jan-2008,1.0
09-Jan-2008,0.9961009302066507
10-Jan-2008,0.989054754080098
11-Jan-2008,1.0
14-Jan-2008,1.0
15-Jan-2008,1.0
16-Jan-2008,0.9434871271985725
17-Jan-2008,0.9684680091766505
18-Jan-2008,0.8746622482793781
21-Jan-2008,0.7751465715014021
22-Jan-2008,0.5571756308947234
23-Jan-2008,0.5917155238338007
24-Jan-2008,0.6783838898801938
25-Jan-2008,0.6707366811113944
28-Jan-2008,0.6656385419321948
29-Jan-2008,0.7064236553657915
30-Jan-2008,0.6555442263573795
31-Jan-2008,0.6182258475656386
01-Feb-2008,0.6274024980881978
04-Feb-2008,0.6508539383125159
05-Feb-2008,0.6834820290593934
06-Feb-2008,0.663038490950803
07-Feb-2008,0.6426969156257967
08-Feb-2008,0.599413713994392
11-Feb-2008,0.588656640326281
12-Feb-2008,0.5208513892429264
13-Feb-2008,0.5662248279378027
14-Feb-2008,0.6070099413713995
15-Feb-2008,0.6349987254652053
18-Feb-2008,0.6834820290593934
19-Feb-2008,0.6783838898801938
20-Feb-2008,0.6326026000509813
21-Feb-2008,0.637598776446597
22-Feb-2008,0.6030843742034159
25-Feb-2008,0.6299515676777977
26-Feb-2008,0.6655875605404028
27-Feb-2008,0.6860310986489931
28-Feb-2008,0.6732857507009942
29-Feb-2008,0.6590109609992353
03-Mar-2008,0.5814172826918176
04-Mar-2008,0.5407341320418048
05-Mar-2008,0.49379338821647006
07-Mar-2008,0.5137164830060129
10-Mar-2008,0.4787220315362978
11-Mar-2008,0.498903197501871
12-Mar-2008,0.586028026529717
13-Mar-2008,0.519548891584299
14-Mar-2008,0.498903197501871
17-Mar-2008,0.49680176165259793
18-Mar-2008,0.4908771561893778
19-Mar-2008,0.49087524254024856
24-Mar-2008,0.4436782211967067
25-Mar-2008,0.4725208453510934
26-Mar-2008,0.534925795794221
27-Mar-2008,0.5118516964707116
28-Mar-2008,0.534925795794221
31-Mar-2008,0.5197178666946353
01-Apr-2008,0.5165713986050658
02-Apr-2008,0.5607414499228764
03-Apr-2008,0.5323039742212675
04-Apr-2008,0.5511009667024706
07-Apr-2008,0.4747760747052898
08-Apr-2008,0.5530478342544445
09-Apr-2008,0.5285196983310191
10-Apr-2008,0.5661169415292354
11-Apr-2008,0.6286306488122836
15-Apr-2008,0.5995973002098577
16-Apr-2008,0.6557118707200368
17-Apr-2008,0.6884759435321233
21-Apr-2008,0.6484702524306484
22-Apr-2008,0.6314036809086314
23-Apr-2008,0.637944875568638
24-Apr-2008,0.6308090268486308
25-Apr-2008,0.6248624862486248
28-Apr-2008,0.6446258585371732
29-Apr-2008,0.6138992649716833
30-Apr-2008,0.6518039586446674
02-May-2008,0.8811491658788009
05-May-2008,0.6671139711488608
06-May-2008,0.621305925767788
07-May-2008,0.6823019915215469
08-May-2008,0.6701027783707951
09-May-2008,0.6612583488365
12-May-2008,0.5624865164730177
13-May-2008,0.6173143896199957
14-May-2008,0.5680032052269856
15-May-2008,0.5650159190492703
16-May-2008,0.6228098222279065
20-May-2008,0.6189730144519761
21-May-2008,0.5901969561324978
22-May-2008,0.6253676940785267
23-May-2008,0.6221703542652514
26-May-2008,0.5646182376262949
27-May-2008,0.5774075968793964
28-May-2008,0.5422368589333675
29-May-2008,0.5744980176493157
30-May-2008,0.5383361043611716
02-Jun-2008,0.49299782580892704
03-Jun-2008,0.44311932472183146
04-Jun-2008,0.4808479345184807
05-Jun-2008,0.44311932472183146
06-Jun-2008,0.4105064586264229
09-Jun-2008,0.33180034733389074
10-Jun-2008,0.3755386891361677
11-Jun-2008,0.392706148136195
12-Jun-2008,0.37337421332903037
13-Jun-2008,0.3972244634500565
16-Jun-2008,0.43788930127481046
17-Jun-2008,0.3927384218170084
18-Jun-2008,0.43324330480622175
19-Jun-2008,0.3739220982070222
20-Jun-2008,0.3747030685626893
23-Jun-2008,0.25752497478116565
24-Jun-2008,0.23474667274088057
25-Jun-2008,0.1769874068530149
26-Jun-2008,0.2998275357131236
27-Jun-2008,0.32000260323451896
30-Jun-2008,0.3226058377534087
01-Jul-2008,0.2770492336728385
