Date,MinMax_Feature
02-Jan-2017,0.8687882496940027
03-Jan-2017,0.8974296205630353
04-Jan-2017,0.9123623011015919
05-Jan-2017,0.8051407588739292
06-Jan-2017,0.8208078335373321
09-Jan-2017,0.8345165238678093
10-Jan-2017,0.8492044063647493
11-Jan-2017,0.9226438188494495
12-Jan-2017,0.8834761321909427
13-Jan-2017,0.8714810281517748
16-Jan-2017,0.8979192166462673
17-Jan-2017,0.7757649938800492
18-Jan-2017,0.6660954712362299
19-Jan-2017,0.6296205630354964
20-Jan-2017,0.6237454100367201
23-Jan-2017,0.5642594859241126
24-Jan-2017,0.5407588739290088
25-Jan-2017,0.6141982864137089
27-Jan-2017,0.5566707466340272
30-Jan-2017,0.5796817625459001
31-Jan-2017,0.6869033047735615
01-Feb-2017,0.6832313341493266
02-Feb-2017,0.7023255813953491
03-Feb-2017,0.6827417380660957
06-Feb-2017,0.6386780905752756
07-Feb-2017,0.6631578947368423
08-Feb-2017,0.6088127294981647
09-Feb-2017,0.5946144430844555
10-Feb-2017,0.628886168910649
13-Feb-2017,0.5696902654867259
14-Feb-2017,0.5807522123893807
15-Feb-2017,0.6797566371681423
16-Feb-2017,0.6778207964601769
17-Feb-2017,0.7549778761061949
20-Feb-2017,0.7773783185840707
21-Feb-2017,0.8030973451327438
22-Feb-2017,0.901548672566372
23-Feb-2017,1.0
27-Feb-2017,0.9387387387387387
28-Feb-2017,0.9776626740045319
01-Mar-2017,1.0
02-Mar-2017,0.9967627063774684
03-Mar-2017,1.0
06-Mar-2017,1.0
07-Mar-2017,1.0
08-Mar-2017,1.0
09-Mar-2017,0.9591048354868792
10-Mar-2017,0.9597708805115228
14-Mar-2017,1.0
15-Mar-2017,0.9619022245903824
16-Mar-2017,1.0
17-Mar-2017,1.0
20-Mar-2017,1.0
21-Mar-2017,0.9383242307179969
22-Mar-2017,0.8578659917410419
23-Mar-2017,0.8875715998401497
24-Mar-2017,0.9167443719195417
27-Mar-2017,0.9087518316238178
28-Mar-2017,0.8738510723324899
29-Mar-2017,0.8570667377114696
30-Mar-2017,0.8658585320367659
31-Mar-2017,0.8951645131210872
03-Apr-2017,1.0
05-Apr-2017,1.0
06-Apr-2017,0.9876288659793815
07-Apr-2017,0.9661750245821041
10-Apr-2017,0.943952802359882
11-Apr-2017,0.9003933136676497
12-Apr-2017,0.8904621435594886
13-Apr-2017,0.8338249754178958
17-Apr-2017,0.855457227138643
18-Apr-2017,0.9241887905604721
19-Apr-2017,0.8633235004916421
20-Apr-2017,0.8829891838741396
21-Apr-2017,0.8859390363815143
24-Apr-2017,0.9420845624385447
25-Apr-2017,1.0
26-Apr-2017,0.9931170108161259
27-Apr-2017,0.9577187807276303
28-Apr-2017,0.9434611602753196
02-May-2017,0.928220255653884
03-May-2017,0.8788593903638153
04-May-2017,0.8751229105211407
05-May-2017,0.8487708947885937
08-May-2017,0.7866273352999017
09-May-2017,0.7748279252704031
10-May-2017,0.7960668633235004
11-May-2017,0.8536873156342181
12-May-2017,0.8457227138643066
15-May-2017,0.8385447394296953
16-May-2017,0.8181907571288102
17-May-2017,0.831858407079646
18-May-2017,0.8067846607669616
19-May-2017,0.7925270403146509
